,uuid,move_number,white_move,black_move,white_time,black_time
44,4c4bc6cf-8940-11ed-b5e4-78ac4409ff3c,45,f5,Ke5,0:04:02,0:04:42.9
45,4c4bc6cf-8940-11ed-b5e4-78ac4409ff3c,46,Rf7,b2,0:03:56.1,0:04:39.2
46,4c4bc6cf-8940-11ed-b5e4-78ac4409ff3c,47,f6,b1=Q+,0:03:54,0:04:35.6
47,4c4bc6cf-8940-11ed-b5e4-78ac4409ff3c,48,Kf2,Qb3,0:03:51.9,0:04:31.1
48,4c4bc6cf-8940-11ed-b5e4-78ac4409ff3c,49,Ke2,Ra2+,0:03:47.3,0:04:29.9
49,4c4bc6cf-8940-11ed-b5e4-78ac4409ff3c,50,Ke1,Qb1#,0:03:36.8,0:04:28.5
0,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,1,e4,e5,0:10:00,0:10:00
1,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,2,Nf3,Nc6,0:09:55.4,0:09:53.4
2,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,3,Bc4,b6,0:09:36.6,0:09:46.9
3,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,4,O-O,Bb7,0:08:51.2,0:09:42.6
4,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,5,d4,Qf6,0:08:40.6,0:09:35.3
5,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,6,Bf4,Qxf4,0:08:33.6,0:09:12.4
6,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,7,Nc3,O-O-O,0:08:30.6,0:08:51.5
7,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,8,Bxf7,g5,0:08:16.3,0:08:35.7
8,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,9,Nxg5,exd4,0:08:11.8,0:08:24.7
9,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,10,Qc1,Qe5,0:07:49.1,0:08:07.3
10,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,11,Re1,dxc3,0:07:19.4,0:07:45.6
11,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,12,Re3,cxb2,0:07:06.1,0:07:42.5
12,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,13,Rc3,Qxc3,0:06:58.7,0:07:31.9
13,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,14,e5,bxc1=Q+,0:06:23.1,0:07:10.9
14,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,15,Rxc1,Qxe5,0:06:10.1,0:06:48.5
15,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,16,Nf3,Qf4,0:05:58.2,0:06:42.8
16,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,17,Be6,Bd6,0:05:04.3,0:06:32.8
17,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,18,Bxd7+,Kxd7,0:04:59.3,0:06:26.8
18,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,19,Ne5+,Nxe5,0:04:52.9,0:06:21
19,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,20,Re1,Ng4,0:04:41.6,0:06:07.3
20,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,21,h4,Qxf2+,0:04:03.7,0:05:59.7
21,e54b2bf2-a4b8-11ed-8eba-78ac4409ff3c,22,Kh1,Qxe1#,0:03:54.7,0:05:54.7
0,685024e2-8ede-11ed-b9f6-78ac4409ff3c,1,e4,e5,0:09:58.5,0:09:58.5
1,685024e2-8ede-11ed-b9f6-78ac4409ff3c,2,g4,Bc5,0:09:56.3,0:09:54.2
2,685024e2-8ede-11ed-b9f6-78ac4409ff3c,3,Nf3,Qf6,0:09:43.9,0:09:50
3,685024e2-8ede-11ed-b9f6-78ac4409ff3c,4,Nh4,Qxf2#,0:09:38.6,0:09:46.7
0,af060460-9f3a-11ed-ab9a-78ac4409ff3c,1,e4,e5,0:10:00,0:09:51
1,af060460-9f3a-11ed-ab9a-78ac4409ff3c,2,Qh5,Qe7,0:09:59.3,0:09:40.6
2,af060460-9f3a-11ed-ab9a-78ac4409ff3c,3,d3,c5,0:09:49.7,0:09:32.9
3,af060460-9f3a-11ed-ab9a-78ac4409ff3c,4,Bg5,Qxg5,0:09:47.9,0:09:28.3
4,af060460-9f3a-11ed-ab9a-78ac4409ff3c,5,Qxg5,f6,0:09:46.8,0:09:21.4
5,af060460-9f3a-11ed-ab9a-78ac4409ff3c,6,Qh5+,g6,0:09:41.1,0:09:16.3
6,af060460-9f3a-11ed-ab9a-78ac4409ff3c,7,Qh4,g5,0:09:35.2,0:09:10.2
7,af060460-9f3a-11ed-ab9a-78ac4409ff3c,8,Qh5+,Kd8,0:09:31.4,0:08:54.3
8,af060460-9f3a-11ed-ab9a-78ac4409ff3c,9,Qf7,h6,0:09:29.1,0:06:58.1
9,af060460-9f3a-11ed-ab9a-78ac4409ff3c,10,Qxf8+,Kc7,0:09:25.8,0:06:52.8
10,af060460-9f3a-11ed-ab9a-78ac4409ff3c,11,c3,d6,0:09:08.8,0:06:37
11,af060460-9f3a-11ed-ab9a-78ac4409ff3c,12,Qf7+,NaN,0:09:00.7,NaN
0,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,1,e4,e5,0:10:00,0:10:00
1,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,2,d3,c5,0:09:58,0:09:55.5
2,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,3,Nf3,Nc6,0:09:56,0:09:51.3
3,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,4,Nxe5,Nxe5,0:09:54.7,0:09:49.4
4,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,5,Bg5,Qxg5,0:09:32.2,0:09:43.3
5,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,6,f3,f6,0:09:19.4,0:09:28.9
6,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,7,Na3,a5,0:09:17.4,0:09:21.6
7,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,8,Be2,b6,0:09:06.7,0:09:10.2
8,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,9,g4,g6,0:08:59.2,0:09:00.5
9,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,10,Rg1,h5,0:08:57.6,0:08:55.9
10,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,11,h4,Nf7,0:08:55.3,0:08:47
11,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,12,Nb5,Qxh4+,0:08:48.7,0:08:38.7
12,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,13,Rg3,Qxg3+,0:08:23.3,0:08:35.1
13,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,14,Kd2,d6,0:08:15.8,0:08:17.7
14,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,15,Nc7+,Ke7,0:07:54.3,0:08:10.8
15,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,16,Nb5,Ba6,0:07:48.4,0:08:04.7
16,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,17,Nc7,Kd7,0:07:43.6,0:07:57.7
17,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,18,Nxa6,Rxa6,0:07:41,0:07:55.1
18,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,19,Qh1,b5,0:07:24.4,0:07:41.9
19,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,20,Qb1,a4,0:07:21,0:07:33.3
20,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,21,gxh5,gxh5,0:07:00.2,0:07:21.6
21,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,22,Bf1,Qxf3,0:06:37.7,0:07:10.3
22,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,23,Be2,Qg3,0:06:33.5,0:07:06.7
23,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,24,a3,b4,0:06:26,0:06:54.1
24,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,25,Qa2,Nd8,0:06:22.2,0:06:47.5
25,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,26,Bxh5,Rxh5,0:06:03.8,0:06:35
26,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,27,c4,b3,0:05:53.3,0:06:19.1
27,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,28,Qxb3,axb3,0:05:11,0:06:14.7
28,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,29,Rh1,Rxh1,0:05:03.8,0:06:08.3
29,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,30,Kc3,Nh6,0:04:55.6,0:05:57.2
30,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,31,Kxb3,Rc6,0:04:51.4,0:05:50.1
31,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,32,a4,Rb6+,0:04:34.8,0:05:43.9
32,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,33,Ka3,Ng4,0:04:27,0:05:25.4
33,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,34,a5,Ra6,0:03:44.2,0:05:20.9
34,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,35,e5,Rxa5+,0:03:26.8,0:05:13.3
35,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,36,Kb3,fxe5,0:03:25.7,0:05:08.1
36,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,37,Kc3,Bh6,0:03:05.9,0:04:47.1
37,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,38,b4,cxb4+,0:02:56.7,0:04:44.4
38,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,39,Kxb4,Ra8,0:02:52.6,0:04:40.1
39,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,40,c5,dxc5+,0:02:48,0:04:38.4
40,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,41,Kxc5,Rc8+,0:02:46.8,0:04:35.9
41,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,42,Kb5,Ne6,0:02:42.2,0:04:29.8
42,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,43,Kb6,Rb1+,0:02:24.9,0:04:25.9
43,c359b1aa-9f3d-11ed-ab9a-78ac4409ff3c,44,Ka6,Ra8#,0:02:23,0:04:24.6
0,6249409a-9f49-11ed-ab9a-78ac4409ff3c,1,e4,Nc6,0:15:07.3,0:15:08.6
1,6249409a-9f49-11ed-ab9a-78ac4409ff3c,2,Nf3,e5,0:15:12,0:15:18.5
2,6249409a-9f49-11ed-ab9a-78ac4409ff3c,3,c4,Nf6,0:15:19.5,0:15:26.1
3,6249409a-9f49-11ed-ab9a-78ac4409ff3c,4,d3,Bb4+,0:15:21.3,0:15:32.2
4,6249409a-9f49-11ed-ab9a-78ac4409ff3c,5,Qd2,O-O,0:15:00.5,0:15:42.1
5,6249409a-9f49-11ed-ab9a-78ac4409ff3c,6,c5,Bxd2+,0:13:07,0:15:45.5
6,6249409a-9f49-11ed-ab9a-78ac4409ff3c,7,Bxd2,Ng4,0:13:02.1,0:15:48.3
7,6249409a-9f49-11ed-ab9a-78ac4409ff3c,8,Nxe5,Ngxe5,0:12:58.5,0:15:52.2
8,6249409a-9f49-11ed-ab9a-78ac4409ff3c,9,d4,Nxd4,0:12:11.4,0:15:48.4
9,6249409a-9f49-11ed-ab9a-78ac4409ff3c,10,h4,Nc2+,0:11:59.4,0:15:56.1
10,6249409a-9f49-11ed-ab9a-78ac4409ff3c,11,Ke2,Nxa1,0:11:39.3,0:16:03.5
11,6249409a-9f49-11ed-ab9a-78ac4409ff3c,12,g3,Nc2,0:11:21.9,0:16:10.6
12,6249409a-9f49-11ed-ab9a-78ac4409ff3c,13,f4,Nc4,0:11:04.8,0:16:16.3
13,6249409a-9f49-11ed-ab9a-78ac4409ff3c,14,Kf2,Qe8,0:11:05.7,0:16:22.3
14,6249409a-9f49-11ed-ab9a-78ac4409ff3c,15,e5,d6,0:11:12.1,0:16:28.7
15,6249409a-9f49-11ed-ab9a-78ac4409ff3c,16,h5,dxc5,0:11:09.3,0:16:32.5
16,6249409a-9f49-11ed-ab9a-78ac4409ff3c,17,e6,Qxe6,0:10:45.9,0:16:38.1
17,6249409a-9f49-11ed-ab9a-78ac4409ff3c,18,Na3,N4xa3,0:10:47,0:16:44.6
18,6249409a-9f49-11ed-ab9a-78ac4409ff3c,19,bxa3,Nd4,0:10:54.3,0:16:54.5
19,6249409a-9f49-11ed-ab9a-78ac4409ff3c,20,Kg1,Nf3+,0:10:55.2,0:16:56
20,6249409a-9f49-11ed-ab9a-78ac4409ff3c,21,Kf2,Qd5,0:10:49,0:17:05.9
21,6249409a-9f49-11ed-ab9a-78ac4409ff3c,22,Bc3,h6,0:10:22.5,0:17:12.4
22,6249409a-9f49-11ed-ab9a-78ac4409ff3c,23,Rh4,Re8,0:10:06.5,0:17:14.5
23,6249409a-9f49-11ed-ab9a-78ac4409ff3c,24,Rg4,Re6,0:10:12.2,0:17:14.1
24,6249409a-9f49-11ed-ab9a-78ac4409ff3c,25,Bxg7,f5,0:10:04.2,0:17:05.9
25,6249409a-9f49-11ed-ab9a-78ac4409ff3c,26,Rg6,Rxg6,0:10:05.8,0:17:13.5
26,6249409a-9f49-11ed-ab9a-78ac4409ff3c,27,hxg6,Kxg7,0:10:14.3,0:17:22.3
27,6249409a-9f49-11ed-ab9a-78ac4409ff3c,28,Bg2,Qd2+,0:10:12.6,0:17:04.6
28,6249409a-9f49-11ed-ab9a-78ac4409ff3c,29,Kxf3,c4,0:10:11,0:17:11.3
29,6249409a-9f49-11ed-ab9a-78ac4409ff3c,30,a4,c3,0:09:46.5,0:17:21.2
30,6249409a-9f49-11ed-ab9a-78ac4409ff3c,31,a5,c2,0:09:40,0:17:31.1
31,6249409a-9f49-11ed-ab9a-78ac4409ff3c,32,a3,c1=Q,0:09:44.7,0:17:37.5
32,6249409a-9f49-11ed-ab9a-78ac4409ff3c,33,a4,Qd3+,0:09:50.7,0:17:47.4
33,6249409a-9f49-11ed-ab9a-78ac4409ff3c,34,Kf2,Qcc2+,0:09:55.6,0:17:55.9
34,6249409a-9f49-11ed-ab9a-78ac4409ff3c,35,Ke1,Qdd1#,0:09:58.1,0:18:03.2
0,794276ca-a4b8-11ed-8eba-78ac4409ff3c,1,e4,d6,0:15:10,0:15:10
1,794276ca-a4b8-11ed-8eba-78ac4409ff3c,2,Nf3,Nc6,0:15:11.2,0:15:11.6
2,794276ca-a4b8-11ed-8eba-78ac4409ff3c,3,Bc4,Bg4,0:15:05.5,0:15:01.9
3,794276ca-a4b8-11ed-8eba-78ac4409ff3c,4,Qe2,a5,0:14:55.9,0:14:50.2
4,794276ca-a4b8-11ed-8eba-78ac4409ff3c,5,c3,b6,0:14:58.2,0:14:46.9
5,794276ca-a4b8-11ed-8eba-78ac4409ff3c,6,d4,f5,0:14:56.2,0:14:50.3
6,794276ca-a4b8-11ed-8eba-78ac4409ff3c,7,exf5,Bxf5,0:14:57.6,0:14:53.6
7,794276ca-a4b8-11ed-8eba-78ac4409ff3c,8,Nh4,Nh6,0:15:00.7,0:14:37.2
8,794276ca-a4b8-11ed-8eba-78ac4409ff3c,9,d5,Ne5,0:14:48.7,0:14:02
9,794276ca-a4b8-11ed-8eba-78ac4409ff3c,10,Bd3,Bxd3,0:14:48,0:13:55.2
10,794276ca-a4b8-11ed-8eba-78ac4409ff3c,11,Qd1,g5,0:14:40.6,0:13:47.8
11,794276ca-a4b8-11ed-8eba-78ac4409ff3c,12,Nf3,g4,0:14:41.2,0:13:52.3
12,794276ca-a4b8-11ed-8eba-78ac4409ff3c,13,Ng1,Rg8,0:14:43.7,0:13:56.7
13,794276ca-a4b8-11ed-8eba-78ac4409ff3c,14,Bf4,Rg6,0:14:35.2,0:13:54.8
14,794276ca-a4b8-11ed-8eba-78ac4409ff3c,15,Bxe5,dxe5,0:14:37,0:14:01.6
15,794276ca-a4b8-11ed-8eba-78ac4409ff3c,16,Qxd3,Rf6,0:14:29.9,0:13:28.9
16,794276ca-a4b8-11ed-8eba-78ac4409ff3c,17,f3,Nf5,0:14:29.6,0:13:20.1
17,794276ca-a4b8-11ed-8eba-78ac4409ff3c,18,fxg4,h6,0:14:28.1,0:13:21.1
18,794276ca-a4b8-11ed-8eba-78ac4409ff3c,19,gxf5,e6,0:14:34.6,0:13:08.4
19,794276ca-a4b8-11ed-8eba-78ac4409ff3c,20,fxe6,a4,0:14:35.2,0:12:54.1
20,794276ca-a4b8-11ed-8eba-78ac4409ff3c,21,Nd2,Ra5,0:14:28.7,0:12:58.8
21,794276ca-a4b8-11ed-8eba-78ac4409ff3c,22,Ngf3,c5,0:14:22.6,0:12:59
22,794276ca-a4b8-11ed-8eba-78ac4409ff3c,23,Nxe5,h5,0:14:22.7,0:12:55
23,794276ca-a4b8-11ed-8eba-78ac4409ff3c,24,h4,Bh6,0:14:24.4,0:13:01.4
24,794276ca-a4b8-11ed-8eba-78ac4409ff3c,25,Nc6,Qc8,0:14:23.2,0:12:52.8
25,794276ca-a4b8-11ed-8eba-78ac4409ff3c,26,Nd4,Rf4,0:14:24.5,0:12:24.5
26,794276ca-a4b8-11ed-8eba-78ac4409ff3c,27,a3,Qa6,0:14:03.9,0:11:11.2
27,794276ca-a4b8-11ed-8eba-78ac4409ff3c,28,Ke2,Qxd3+,0:13:52.9,0:10:53.9
28,794276ca-a4b8-11ed-8eba-78ac4409ff3c,29,Kxd3,Rxd4+,0:13:51.5,0:10:52.2
29,794276ca-a4b8-11ed-8eba-78ac4409ff3c,30,cxd4,Rb5,0:13:37,0:09:40.5
30,794276ca-a4b8-11ed-8eba-78ac4409ff3c,31,Rab1,c4+,0:13:34.2,0:09:21.8
31,794276ca-a4b8-11ed-8eba-78ac4409ff3c,32,Nxc4,Rb3+,0:13:35,0:08:45.5
32,794276ca-a4b8-11ed-8eba-78ac4409ff3c,33,Ke4,b5,0:13:24.2,0:08:27.9
33,794276ca-a4b8-11ed-8eba-78ac4409ff3c,34,Na5,b4,0:13:26,0:08:03
34,794276ca-a4b8-11ed-8eba-78ac4409ff3c,35,Nxb3,axb3,0:13:30.3,0:08:06
35,794276ca-a4b8-11ed-8eba-78ac4409ff3c,36,Rbc1,bxa3,0:13:36.1,0:06:48.2
36,794276ca-a4b8-11ed-8eba-78ac4409ff3c,37,Rc7,axb2,0:13:32.7,0:06:43.1
37,794276ca-a4b8-11ed-8eba-78ac4409ff3c,38,Rf1,b1=Q+,0:13:37.9,0:06:47.4
38,794276ca-a4b8-11ed-8eba-78ac4409ff3c,39,Rxb1,b2,0:13:39.5,0:06:22
39,794276ca-a4b8-11ed-8eba-78ac4409ff3c,40,Rxb2,Bc1,0:13:47.4,0:06:24.2
40,794276ca-a4b8-11ed-8eba-78ac4409ff3c,41,Rb8#,NaN,0:13:51.9,NaN
0,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,1,d4,b6,0:09:39.9,0:09:31.1
1,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,2,b3,Ba6,0:09:25.3,0:09:31
2,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,3,Na3,Nc6,0:09:16.7,0:09:29.8
3,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,4,Nh3,Nxd4,0:08:47.9,0:09:28.5
4,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,5,e3,Ne2,0:08:42.3,0:09:26.3
5,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,6,Qd4,c5,0:08:23.8,0:09:11.3
6,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,7,Qh4,h5,0:08:13.7,0:09:01.6
7,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,8,Qf4,g5,0:08:08.4,0:08:57.9
8,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,9,Kd1,gxf4,0:07:43.2,0:08:54.7
9,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,10,Ng5,d5,0:07:11.8,0:08:54.6
10,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,11,Nxf7,fxe3,0:07:07.4,0:08:53.9
11,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,12,Nb5,Kxf7,0:06:56.9,0:08:46.8
12,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,13,Kxe2,exf2,0:06:50,0:08:44.6
13,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,14,Kxf2,Bxb5,0:06:38.8,0:08:44.5
14,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,15,Bg5,Nf6,0:06:31.4,0:08:38.2
15,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,16,Bxf6,exf6,0:06:26.3,0:08:29.7
16,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,17,Bxb5,Rg8,0:06:10.7,0:08:21.5
17,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,18,Be8+,Kxe8,0:06:06.9,0:08:12.5
18,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,19,a4,Rg5,0:05:48.6,0:08:12.4
19,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,20,Kf1,Qe7,0:05:34.6,0:08:12.3
20,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,21,Kf2,Qg7,0:05:28.7,0:08:12.2
21,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,22,Kf3,Rxg2,0:05:24.8,0:08:12.1
22,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,23,Ke3,Rd8,0:05:19.1,0:08:07.6
23,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,24,Kf3,Rd7,0:05:15.5,0:08:06.3
24,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,25,Rab1,Re7,0:04:55.4,0:08:06.2
25,63e1383c-9f39-11ed-ab9a-78ac4409ff3c,26,Rhd1,Qg4#,0:03:50.4,0:08:06.1
0,55c21e93-a4be-11ed-8eba-78ac4409ff3c,1,h3,e5,0:10:00,0:10:00
1,55c21e93-a4be-11ed-8eba-78ac4409ff3c,2,h4,f5,0:09:56.6,0:09:13.6
2,55c21e93-a4be-11ed-8eba-78ac4409ff3c,3,h5,Bc5,0:09:51.5,0:09:02.7
3,55c21e93-a4be-11ed-8eba-78ac4409ff3c,4,g3,Nh6,0:09:48.2,0:08:44.2
4,55c21e93-a4be-11ed-8eba-78ac4409ff3c,5,Bh3,Nc6,0:09:44.2,0:00:09.3
5,55c21e93-a4be-11ed-8eba-78ac4409ff3c,6,Bxf5,NaN,0:08:31.3,NaN
0,655254a9-979c-11ed-90fb-78ac4409ff3c,1,d4,e6,0:09:53.5,0:09:57.1
1,655254a9-979c-11ed-90fb-78ac4409ff3c,2,Qd2,c6,0:09:52.1,0:09:42.4
2,655254a9-979c-11ed-90fb-78ac4409ff3c,3,Qd3,Bb4+,0:09:49.4,0:09:34.3
3,655254a9-979c-11ed-90fb-78ac4409ff3c,4,Kd1,Nf6,0:09:46.1,0:09:09.7
4,655254a9-979c-11ed-90fb-78ac4409ff3c,5,f4,d5,0:09:42.4,0:08:54.8
5,655254a9-979c-11ed-90fb-78ac4409ff3c,6,Be3,Ne4,0:09:32.5,0:08:34.1
6,655254a9-979c-11ed-90fb-78ac4409ff3c,7,Qxe4,dxe4,0:09:08.2,0:08:30.3
7,655254a9-979c-11ed-90fb-78ac4409ff3c,8,Bf2,e3,0:08:50.1,0:08:16.1
8,655254a9-979c-11ed-90fb-78ac4409ff3c,9,Bxe3,h5,0:08:47.5,0:07:50.8
9,655254a9-979c-11ed-90fb-78ac4409ff3c,10,h4,Na6,0:08:44.2,0:07:36.7
10,655254a9-979c-11ed-90fb-78ac4409ff3c,11,Bf2,e5,0:08:34.7,0:07:22.6
11,655254a9-979c-11ed-90fb-78ac4409ff3c,12,Be1,Qxd4+,0:08:33,0:07:16.8
12,655254a9-979c-11ed-90fb-78ac4409ff3c,13,Kc1,Bxe1,0:08:27,0:07:09.7
13,655254a9-979c-11ed-90fb-78ac4409ff3c,14,g3,Bd2+,0:08:26.5,0:07:02
14,655254a9-979c-11ed-90fb-78ac4409ff3c,15,Nxd2,Qd5,0:08:21.1,0:06:48.4
15,655254a9-979c-11ed-90fb-78ac4409ff3c,16,Ndf3,exf4,0:08:14.6,0:06:29.9
16,655254a9-979c-11ed-90fb-78ac4409ff3c,17,gxf4,O-O,0:08:07.7,0:05:37.4
17,655254a9-979c-11ed-90fb-78ac4409ff3c,18,Bh3,Rd8,0:07:58.9,0:04:55
18,655254a9-979c-11ed-90fb-78ac4409ff3c,19,Rh2,Qd1#,0:07:56.7,0:04:42.1
0,83653128-979d-11ed-90fb-78ac4409ff3c,1,d4,d5,0:10:00,0:09:55.8
1,83653128-979d-11ed-90fb-78ac4409ff3c,2,Nf3,Qd7,0:09:54.2,0:09:50.1
2,83653128-979d-11ed-90fb-78ac4409ff3c,3,e3,Qa4,0:09:48.7,0:09:42.5
3,83653128-979d-11ed-90fb-78ac4409ff3c,4,Nc3,Qd7,0:09:42.8,0:09:31.6
4,83653128-979d-11ed-90fb-78ac4409ff3c,5,Bb5,Qxb5,0:09:23.9,0:09:19.5
5,83653128-979d-11ed-90fb-78ac4409ff3c,6,Nxb5,a6,0:09:22,0:09:16.7
6,83653128-979d-11ed-90fb-78ac4409ff3c,7,Nxc7+,Kd8,0:09:17.8,0:09:14.7
7,83653128-979d-11ed-90fb-78ac4409ff3c,8,Nxa8,Kd7,0:09:15.7,0:09:04.2
8,83653128-979d-11ed-90fb-78ac4409ff3c,9,Nb6+,Kc6,0:09:12.3,0:08:58.5
9,83653128-979d-11ed-90fb-78ac4409ff3c,10,Nxc8,Kc7,0:09:01.4,0:08:49
10,83653128-979d-11ed-90fb-78ac4409ff3c,11,Na7,Kb6,0:08:52.2,0:08:43.6
11,83653128-979d-11ed-90fb-78ac4409ff3c,12,Nc8+,Kc6,0:08:28.9,0:08:40.7
12,83653128-979d-11ed-90fb-78ac4409ff3c,13,Nxe7+,Bxe7,0:08:25.7,0:08:38.5
13,83653128-979d-11ed-90fb-78ac4409ff3c,14,Ne5+,Kd6,0:08:22.3,0:08:34.9
14,83653128-979d-11ed-90fb-78ac4409ff3c,15,Nxf7+,Kd7,0:08:19.5,0:08:19
15,83653128-979d-11ed-90fb-78ac4409ff3c,16,Nxh8,h5,0:08:17.4,0:08:16.9
16,83653128-979d-11ed-90fb-78ac4409ff3c,17,Ng6,Bf6,0:08:13.4,0:08:11.8
17,83653128-979d-11ed-90fb-78ac4409ff3c,18,Ne5+,Ke6,0:08:09.6,0:08:03.3
18,83653128-979d-11ed-90fb-78ac4409ff3c,19,Ng4,Kf5,0:07:54.2,0:08:00.3
19,83653128-979d-11ed-90fb-78ac4409ff3c,20,Ne5,Ne7,0:07:48.5,0:07:52.7
20,83653128-979d-11ed-90fb-78ac4409ff3c,21,Qd3+,Kg5,0:07:40.7,0:06:49.3
21,83653128-979d-11ed-90fb-78ac4409ff3c,22,Nf3+,Kg4,0:07:36.9,0:06:42.9
22,83653128-979d-11ed-90fb-78ac4409ff3c,23,h3#,NaN,0:07:13.7,NaN
0,89b460be-979e-11ed-90fb-78ac4409ff3c,1,e4,e5,0:10:00,0:09:58
1,89b460be-979e-11ed-90fb-78ac4409ff3c,2,Nf3,d6,0:09:57.2,0:09:54.5
2,89b460be-979e-11ed-90fb-78ac4409ff3c,3,Bb5+,c6,0:09:48.3,0:09:49.2
3,89b460be-979e-11ed-90fb-78ac4409ff3c,4,Ba4,b5,0:09:33.3,0:09:43
4,89b460be-979e-11ed-90fb-78ac4409ff3c,5,Bb3,c5,0:09:31,0:09:38.2
