,timestamp,class,username,uuid,player_rating,white_rating,white_username,black_rating,black_username
21,2022-12-30 15:36:04,BP,taionemm,fb27fbf4-8856-11ed-b5e4-78ac4409ff3c,267,267,taionemm,277,GogaKler_2
22,2022-12-30 15:44:27,BP,taionemm,b0ed2ff5-8857-11ed-b5e4-78ac4409ff3c,267,256,CloudedQuartz,267,taionemm
23,2022-12-30 15:57:42,BP,taionemm,e286113c-8858-11ed-b5e4-78ac4409ff3c,257,176,krithegoat,257,taionemm
24,2023-01-01 20:28:06,BP,taionemm,b52c7518-8a11-11ed-b5e4-78ac4409ff3c,271,271,taionemm,343,sdave07
25,2023-01-01 20:29:12,BP,taionemm,d12e9a34-8a12-11ed-b5e4-78ac4409ff3c,262,246,Penguinfloof,262,taionemm
26,2023-01-01 20:35:56,BP,taionemm,f70e7ee8-8a12-11ed-b5e4-78ac4409ff3c,272,333,sdave07,272,taionemm
27,2023-01-01 20:46:15,BP,taionemm,ef56109c-8a13-11ed-b5e4-78ac4409ff3c,267,267,taionemm,399,janicemary1
28,2023-01-07 17:36:43,BP,taionemm,7f3acdd9-8ead-11ed-b9f6-78ac4409ff3c,267,280,yumitang,267,taionemm
29,2023-01-08 03:21:09,BP,taionemm,83a15c30-8f02-11ed-b9f6-78ac4409ff3c,262,435,taiwanmeimei,262,taionemm
30,2023-01-08 03:28:15,BP,taionemm,8b7c5b2d-8f03-11ed-b9f6-78ac4409ff3c,258,258,taionemm,441,taiwanmeimei
31,2023-01-08 03:40:18,BP,taionemm,8675521f-8f04-11ed-b9f6-78ac4409ff3c,254,447,taiwanmeimei,254,taionemm
32,2023-01-08 15:19:54,BP,taionemm,bcd8b16e-8f65-11ed-b9f6-78ac4409ff3c,248,248,taionemm,354,LNHbt
33,2023-01-08 15:27:43,BP,taionemm,ece8dac3-8f67-11ed-b9f6-78ac4409ff3c,248,248,taionemm,252,TheQueensSlamPiece
34,2023-01-08 15:42:58,BP,taionemm,05740183-8f69-11ed-b9f6-78ac4409ff3c,248,252,TheQueensSlamPiece,248,taionemm
35,2023-01-08 22:51:35,BP,taionemm,1ce6bcf0-8fa6-11ed-b9f6-78ac4409ff3c,244,244,taionemm,452,taiwanmeimei
36,2023-01-08 22:56:11,BP,taionemm,0f152e34-8fa7-11ed-b9f6-78ac4409ff3c,240,457,taiwanmeimei,240,taionemm
37,2023-01-08 23:05:30,BP,taionemm,e9f3e962-8fa7-11ed-b9f6-78ac4409ff3c,236,236,taionemm,462,taiwanmeimei
38,2023-01-08 23:22:19,BP,taionemm,5cb5da73-8fa9-11ed-b9f6-78ac4409ff3c,249,446,taiwanmeimei,249,taionemm
39,2023-01-08 23:39:57,BP,taionemm,53b00ee2-8fab-11ed-b9f6-78ac4409ff3c,245,245,taionemm,451,taiwanmeimei
40,2023-01-08 23:46:00,BP,taionemm,cc8585b9-8fad-11ed-b9f6-78ac4409ff3c,241,456,taiwanmeimei,241,taionemm
41,2023-01-13 02:26:13,BP,taionemm,1e40946e-92e8-11ed-90fb-78ac4409ff3c,237,237,taionemm,461,taiwanmeimei
42,2023-01-14 02:10:39,BP,taionemm,a2674550-93af-11ed-90fb-78ac4409ff3c,233,465,taiwanmeimei,233,taionemm
43,2023-01-14 02:14:57,BP,taionemm,a803ec99-93b0-11ed-90fb-78ac4409ff3c,246,246,taionemm,450,taiwanmeimei
44,2023-01-14 15:11:05,BP,taionemm,83e548a0-941c-11ed-90fb-78ac4409ff3c,242,455,taiwanmeimei,242,taionemm
45,2023-01-14 15:16:01,BP,taionemm,ad71ec01-941d-11ed-90fb-78ac4409ff3c,238,238,taionemm,459,taiwanmeimei
46,2023-01-14 15:30:52,BP,taionemm,eb6d4558-941e-11ed-90fb-78ac4409ff3c,250,445,taiwanmeimei,250,taionemm
47,2023-01-14 17:14:03,BP,taionemm,2156826f-942d-11ed-90fb-78ac4409ff3c,247,499,augustinewz,247,taionemm
48,2023-01-15 01:18:04,BP,taionemm,8afd7ea7-9470-11ed-90fb-78ac4409ff3c,240,305,ellenimak,240,taionemm
49,2023-01-15 01:34:22,BP,taionemm,7713011b-9472-11ed-90fb-78ac4409ff3c,233,233,taionemm,290,cheesecake_drummer
50,2023-01-15 01:53:20,BP,taionemm,bedc7736-9474-11ed-90fb-78ac4409ff3c,224,224,taionemm,182,Yo923
51,2023-01-15 02:05:56,BP,taionemm,6a3599dd-9477-11ed-90fb-78ac4409ff3c,217,217,taionemm,259,RoyalSpokesman
52,2023-01-15 02:21:24,BP,taionemm,3a29e0ae-9479-11ed-90fb-78ac4409ff3c,209,207,Dalewoodman,209,taionemm
53,2023-01-16 18:40:39,BP,taionemm,d5606fa5-95cb-11ed-90fb-78ac4409ff3c,218,218,taionemm,253,Alcatras06
54,2023-01-16 18:57:03,BP,taionemm,b71d7a43-95cd-11ed-90fb-78ac4409ff3c,209,182,Aidyyyy,209,taionemm
55,2023-01-16 19:06:23,BP,taionemm,95e7ab57-95cf-11ed-90fb-78ac4409ff3c,218,250,JakulOtp,218,taionemm
56,2023-01-28 17:28:16,BP,taionemm,17ae15e3-9f2e-11ed-ab9a-78ac4409ff3c,218,218,taionemm,632,Oscarzhang818
57,2023-01-28 17:48:45,BP,taionemm,1c18d074-9f33-11ed-ab9a-78ac4409ff3c,208,208,taionemm,221,dinihaikal
58,2023-01-28 17:57:38,BP,taionemm,081bf942-9f34-11ed-ab9a-78ac4409ff3c,214,123,meme1033,214,taionemm
59,2023-01-29 13:15:42,BP,taionemm,4619ff59-9fd6-11ed-ab9a-78ac4409ff3c,221,163,jakerosen123,221,taionemm
60,2023-01-29 13:27:58,BP,taionemm,0ea71794-9fd7-11ed-ab9a-78ac4409ff3c,220,168,Heli125,220,taionemm
61,2023-01-29 13:42:08,BP,taionemm,f1fe7279-9fd8-11ed-ab9a-78ac4409ff3c,227,227,taionemm,180,othos17
62,2023-01-29 21:36:42,BP,taionemm,e5c00bb1-a01c-11ed-ab9a-78ac4409ff3c,237,292,Azarnyek,237,taionemm
63,2023-01-29 21:40:47,BP,taionemm,0ee8d953-a01d-11ed-ab9a-78ac4409ff3c,230,230,taionemm,286,MagnusCarlsen70040
64,2023-01-29 21:54:30,BP,taionemm,9c8b3d96-a01d-11ed-ab9a-78ac4409ff3c,223,223,taionemm,296,Iamted14
65,2023-01-29 22:04:20,BP,taionemm,940730a1-a020-11ed-ab9a-78ac4409ff3c,228,228,taionemm,100,mouadbenkhiate
66,2023-01-29 22:14:52,BP,taionemm,8cdb71bd-a021-11ed-ab9a-78ac4409ff3c,240,240,taionemm,429,taiwanmeimei
67,2023-01-29 22:24:10,BP,taionemm,ae6b1950-a022-11ed-ab9a-78ac4409ff3c,236,434,taiwanmeimei,236,taionemm
68,2023-01-29 22:32:56,BP,taionemm,b41d1e41-a023-11ed-ab9a-78ac4409ff3c,232,232,taionemm,439,taiwanmeimei
69,2023-01-29 22:41:21,BP,taionemm,3bf995fd-a025-11ed-ab9a-78ac4409ff3c,225,290,Aus735,225,taionemm
70,2023-01-29 22:50:22,BP,taionemm,1688d145-a026-11ed-ab9a-78ac4409ff3c,220,358,Georgeensor2000,220,taionemm
71,2023-01-29 23:09:29,BP,taionemm,56601725-a027-11ed-ab9a-78ac4409ff3c,230,230,taionemm,312,chamaaR00
72,2023-02-04 14:37:50,BP,taionemm,ecaa95b3-a498-11ed-8eba-78ac4409ff3c,226,438,taiwanmeimei,226,taionemm
73,2023-02-04 14:41:02,BP,taionemm,9e14acd8-a499-11ed-8eba-78ac4409ff3c,222,222,taionemm,442,taiwanmeimei
74,2023-02-04 15:03:16,BP,taionemm,fb2d12d0-a499-11ed-8eba-78ac4409ff3c,218,446,taiwanmeimei,218,taionemm
75,2023-02-04 17:08:30,BP,taionemm,d4539bec-a4ad-11ed-8eba-78ac4409ff3c,215,465,yaohengli,215,taionemm
76,2023-02-11 15:43:48,BP,taionemm,19453884-aa22-11ed-880b-78ac4409ff3c,228,228,taionemm,437,taiwanmeimei
77,2023-02-11 15:53:58,BP,taionemm,ed854f05-aa22-11ed-880b-78ac4409ff3c,240,424,taiwanmeimei,240,taionemm
78,2023-02-11 17:13:27,BP,taionemm,495a3781-aa2e-11ed-880b-78ac4409ff3c,234,362,wallacewang1214,234,taionemm
79,2023-02-11 17:21:42,BP,taionemm,738d2d07-aa2f-11ed-880b-78ac4409ff3c,225,225,taionemm,210,mattiafarabbi
80,2023-02-11 17:26:08,BP,taionemm,c9dc670d-aa30-11ed-880b-78ac4409ff3c,223,223,taionemm,147,farzamkiwi
81,2023-02-11 17:36:04,BP,taionemm,369a3ae5-aa31-11ed-880b-78ac4409ff3c,216,299,Maumau123456789,216,taionemm
82,2023-02-11 17:45:18,BP,taionemm,95a5c879-aa32-11ed-880b-78ac4409ff3c,208,208,taionemm,232,w_TerrestrialAdj
83,2023-02-11 17:50:56,BP,taionemm,e3d45264-aa33-11ed-880b-78ac4409ff3c,200,200,taionemm,201,thoshpai
84,2023-02-18 16:33:37,BP,taionemm,3e9c2e8c-afa9-11ed-ba01-78ac4409ff3c,194,194,taionemm,288,YScarab
85,2023-02-18 16:47:16,BP,taionemm,043226d2-afaa-11ed-ba01-78ac4409ff3c,203,203,taionemm,234,francescafra1610
86,2023-02-18 17:29:09,BP,taionemm,7de233ac-afae-11ed-ba01-78ac4409ff3c,207,397,SophiaZ2022,207,taionemm
0,2022-12-03 17:07:32,BP,augustinewz,38e32a17-732c-11ed-a69d-78ac4409ff3c,459,211,Kexin9918,459,augustinewz
1,2022-12-10 03:04:42,BP,augustinewz,6fe5805f-7833-11ed-a76d-78ac4409ff3c,488,531,xfw0897,488,augustinewz
2,2022-12-10 17:23:50,BP,augustinewz,5a2363c2-78ac-11ed-a76d-78ac4409ff3c,473,613,Oscarzhang818,473,augustinewz
3,2022-12-17 16:30:04,BP,augustinewz,515dc44a-7e26-11ed-94ac-78ac4409ff3c,473,473,augustinewz,1849,tianminlyu
4,2022-12-31 02:44:06,BP,augustinewz,f4ded817-88b0-11ed-b5e4-78ac4409ff3c,473,473,augustinewz,531,xfw0897
5,2023-01-07 17:31:14,BP,augustinewz,2de98464-8eb0-11ed-b9f6-78ac4409ff3c,491,389,Ziri99,491,augustinewz
6,2023-01-09 23:45:24,BP,augustinewz,18446729-9076-11ed-b9f6-78ac4409ff3c,517,540,h7sx7,517,augustinewz
7,2023-01-11 02:53:37,BP,augustinewz,b57c1c52-9159-11ed-b9f6-78ac4409ff3c,490,490,augustinewz,427,stevecrawford02
8,2023-01-11 02:57:23,BP,augustinewz,34041e67-915b-11ed-b9f6-78ac4409ff3c,509,509,augustinewz,434,brunobLANc
9,2023-01-11 03:07:34,BP,augustinewz,e6adbaf4-915b-11ed-b9f6-78ac4409ff3c,491,551,rainaaaaaaaaaaaaa,491,augustinewz
10,2023-01-14 17:14:03,BP,augustinewz,2156826f-942d-11ed-90fb-78ac4409ff3c,499,499,augustinewz,247,taionemm
11,2023-01-15 21:06:07,BP,augustinewz,7a544c0e-9515-11ed-90fb-78ac4409ff3c,507,507,augustinewz,258,AaronGYang
12,2023-01-15 21:33:35,BP,augustinewz,72dcfeca-9519-11ed-90fb-78ac4409ff3c,521,412,drywindytwig,521,augustinewz
13,2023-01-28 17:22:17,BP,augustinewz,17648965-9f2e-11ed-ab9a-78ac4409ff3c,505,589,oinkoinkw,505,augustinewz
14,2023-01-29 21:07:09,BP,augustinewz,e5dc49fb-a015-11ed-ab9a-78ac4409ff3c,493,221,zora_zhu,493,augustinewz
15,2023-01-29 21:21:25,BP,augustinewz,84ea7e25-a019-11ed-ab9a-78ac4409ff3c,509,509,augustinewz,435,angelazhangangelazhang
16,2023-01-29 21:47:12,BP,augustinewz,7cadeede-a01e-11ed-ab9a-78ac4409ff3c,493,534,danieldong0619,493,augustinewz
17,2023-01-29 22:42:22,BP,augustinewz,3b6ea63e-a023-11ed-ab9a-78ac4409ff3c,479,479,augustinewz,539,chargedup2015930
18,2023-02-04 17:15:14,BP,augustinewz,f5761f79-a4ad-11ed-8eba-78ac4409ff3c,470,470,augustinewz,642,Oscarzhang818
19,2023-02-11 02:24:35,BP,augustinewz,c59a2617-a9b2-11ed-880b-78ac4409ff3c,484,484,augustinewz,437,michaelkrezlewicz
20,2023-02-11 02:41:50,BP,augustinewz,7887d03d-a9b3-11ed-880b-78ac4409ff3c,495,371,Stratejake,495,augustinewz
21,2023-02-11 17:15:37,BP,augustinewz,98b9d862-aa2d-11ed-880b-78ac4409ff3c,480,480,augustinewz,481,yaohengli
22,2023-02-18 03:26:13,BP,augustinewz,e28ff265-af37-11ed-ba01-78ac4409ff3c,496,499,toolman_taylor,496,augustinewz
0,2022-12-03 17:11:27,BP,oscarzhang818,62bfb6e2-732c-11ed-a69d-78ac4409ff3c,602,602,Oscarzhang818,100,DeclanKana
1,2022-12-10 17:23:50,BP,oscarzhang818,5a2363c2-78ac-11ed-a76d-78ac4409ff3c,613,613,Oscarzhang818,473,augustinewz
2,2022-12-18 15:28:40,BP,oscarzhang818,b2c0be9f-7ee5-11ed-94ac-78ac4409ff3c,613,1849,tianminlyu,613,Oscarzhang818
3,2022-12-18 15:57:47,BP,oscarzhang818,56f945f1-7ee9-11ed-94ac-78ac4409ff3c,602,737,Unknown016451,602,Oscarzhang818
4,2022-12-18 16:16:44,BP,oscarzhang818,c7545da2-7eec-11ed-94ac-78ac4409ff3c,613,613,Oscarzhang818,483,Giovamate
5,2022-12-23 20:18:53,BP,oscarzhang818,40bba761-82fd-11ed-bb21-78ac4409ff3c,618,718,sauravtygg,618,Oscarzhang818
6,2023-01-07 17:19:15,BP,oscarzhang818,8ebb2849-8ead-11ed-b9f6-78ac4409ff3c,624,624,Oscarzhang818,350,SophiaZ2022
7,2023-01-17 01:40:20,BP,oscarzhang818,ad1aad3c-9606-11ed-90fb-78ac4409ff3c,632,426,james2945,632,Oscarzhang818
8,2023-01-28 17:28:16,BP,oscarzhang818,17ae15e3-9f2e-11ed-ab9a-78ac4409ff3c,632,218,taionemm,632,Oscarzhang818
9,2023-02-04 17:15:14,BP,oscarzhang818,f5761f79-a4ad-11ed-8eba-78ac4409ff3c,642,470,augustinewz,642,Oscarzhang818
10,2023-02-11 17:22:23,BP,oscarzhang818,263665a5-aa2e-11ed-880b-78ac4409ff3c,653,653,Oscarzhang818,489,oinkoinkw
11,2023-02-18 17:27:41,BP,oscarzhang818,757bef68-afae-11ed-ba01-78ac4409ff3c,663,663,Oscarzhang818,481,yaohengli
0,2022-12-02 03:11:06,BP,yaohengli,8e4b22d6-71ed-11ed-99ed-78ac4409ff3c,312,312,yaohengli,235,Kexin9918
1,2022-12-03 17:09:04,BP,yaohengli,41357138-732c-11ed-a69d-78ac4409ff3c,347,347,yaohengli,358,SophiaZ2022
2,2022-12-10 17:16:19,BP,yaohengli,57ac2199-78ac-11ed-a76d-78ac4409ff3c,330,330,yaohengli,510,Marsboom
3,2022-12-13 03:47:55,BP,yaohengli,761bbb6e-7a98-11ed-a664-78ac4409ff3c,303,328,CobraHayes,303,yaohengli
4,2022-12-13 03:57:19,BP,yaohengli,12450006-7a99-11ed-a664-78ac4409ff3c,280,280,yaohengli,335,CobraHayes
5,2022-12-13 04:06:00,BP,yaohengli,492d9676-7a9a-11ed-a664-78ac4409ff3c,310,381,Tanksrcool,310,yaohengli
6,2022-12-13 05:56:28,BP,yaohengli,1df684d1-7aa9-11ed-a664-78ac4409ff3c,343,470,WFloress,343,yaohengli
7,2022-12-13 06:04:10,BP,yaohengli,e24df75f-7aab-11ed-a664-78ac4409ff3c,363,311,Lelin98,363,yaohengli
8,2022-12-17 16:35:20,BP,yaohengli,211e637d-7e26-11ed-94ac-78ac4409ff3c,413,413,yaohengli,1849,tianminlyu
9,2023-01-07 17:20:34,BP,yaohengli,9bbd8a7c-8ead-11ed-b9f6-78ac4409ff3c,427,427,yaohengli,264,wallacewang1214
10,2023-01-14 17:32:34,BP,yaohengli,1090fd51-942d-11ed-90fb-78ac4409ff3c,398,398,yaohengli,310,yumitang
11,2023-01-15 05:13:08,BP,yaohengli,d7bc0ba8-9490-11ed-90fb-78ac4409ff3c,377,404,BootySquirt1911,377,yaohengli
12,2023-01-15 05:24:23,BP,yaohengli,7be30702-9494-11ed-90fb-78ac4409ff3c,398,397,Anaverageindian,398,yaohengli
13,2023-01-15 22:07:34,BP,yaohengli,bfb6777e-951d-11ed-90fb-78ac4409ff3c,381,434,John_Lenyn,381,yaohengli
14,2023-01-16 23:30:55,BP,yaohengli,c5806bca-95f4-11ed-90fb-78ac4409ff3c,393,393,yaohengli,258,ProloHimself
15,2023-01-18 03:46:07,BP,yaohengli,69979373-96e2-11ed-90fb-78ac4409ff3c,414,414,yaohengli,461,noobkim666
16,2023-01-19 02:45:00,BP,yaohengli,cf8b07cc-97a0-11ed-90fb-78ac4409ff3c,430,430,yaohengli,396,Lakerg2
17,2023-01-20 03:04:55,BP,yaohengli,69ff4eab-986d-11ed-bcea-78ac4409ff3c,446,435,plokkage,446,yaohengli
18,2023-01-21 02:31:31,BP,yaohengli,a69b8316-9931-11ed-bcea-78ac4409ff3c,436,436,yaohengli,594,giannisantetekounmpo
19,2023-01-21 22:45:01,BP,yaohengli,972f2eea-99dc-11ed-bcea-78ac4409ff3c,424,495,ManuBrusco,424,yaohengli
20,2023-01-21 22:48:42,BP,yaohengli,a6fd3e93-99dd-11ed-bcea-78ac4409ff3c,410,434,ShaiGilgeos,410,yaohengli
21,2023-01-21 23:10:55,BP,yaohengli,cc8231e6-99dd-11ed-bcea-78ac4409ff3c,400,400,yaohengli,537,Aee_123
22,2023-01-22 03:30:23,BP,yaohengli,09e2f98d-9a04-11ed-bcea-78ac4409ff3c,390,390,yaohengli,489,Jaggot
23,2023-01-22 06:00:29,BP,yaohengli,1e211dab-9a19-11ed-bcea-78ac4409ff3c,405,437,Pinch7862,405,yaohengli
24,2023-01-22 23:31:17,BP,yaohengli,97f85c9e-9aa9-11ed-bcea-78ac4409ff3c,417,369,pr3tyboy,417,yaohengli
25,2023-01-23 00:05:38,BP,yaohengli,90663396-9aad-11ed-bcea-78ac4409ff3c,429,399,eagled45,429,yaohengli
26,2023-01-24 03:54:59,BP,yaohengli,79529f18-9b9a-11ed-bcea-78ac4409ff3c,453,453,yaohengli,488,Zefyr96
27,2023-01-25 05:32:28,BP,yaohengli,08889dea-9c6e-11ed-bcea-78ac4409ff3c,464,464,yaohengli,444,sugih_06
28,2023-01-27 04:09:24,BP,yaohengli,aadf266d-9df6-11ed-bcea-78ac4409ff3c,465,499,BAPAKKAUSEMUA,465,yaohengli
29,2023-01-28 02:53:05,BP,yaohengli,ef9a133b-9eb3-11ed-ab9a-78ac4409ff3c,454,484,ramonfernandes13,454,yaohengli
30,2023-01-28 18:43:07,BP,yaohengli,29443a4a-9f3a-11ed-ab9a-78ac4409ff3c,444,491,lolag18,444,yaohengli
31,2023-01-28 18:46:14,BP,yaohengli,b2bfbbbc-9f3b-11ed-ab9a-78ac4409ff3c,457,457,yaohengli,520,JasonChessbro
32,2023-01-30 01:12:16,BP,yaohengli,78adf657-a039-11ed-ab9a-78ac4409ff3c,466,466,yaohengli,402,james2945
33,2023-02-01 04:29:08,BP,yaohengli,157ca166-a1e7-11ed-9668-78ac4409ff3c,457,457,yaohengli,499,Cjpcp3
34,2023-02-01 04:30:22,BP,yaohengli,02fb2aab-a1e9-11ed-9668-78ac4409ff3c,466,427,rm488,466,yaohengli
35,2023-02-01 04:37:15,BP,yaohengli,4334828f-a1e9-11ed-9668-78ac4409ff3c,457,506,gusrobi,457,yaohengli
36,2023-02-03 02:19:33,BP,yaohengli,45dacf53-a367-11ed-8d9d-78ac4409ff3c,449,449,yaohengli,534,olekwagner
37,2023-02-03 02:52:52,BP,yaohengli,482326c4-a369-11ed-8d9d-78ac4409ff3c,461,524,khello77,461,yaohengli
38,2023-02-04 17:08:30,BP,yaohengli,d4539bec-a4ad-11ed-8eba-78ac4409ff3c,465,465,yaohengli,215,taionemm
39,2023-02-05 22:38:10,BP,yaohengli,955f65a5-a5a4-11ed-a6a1-78ac4409ff3c,457,457,yaohengli,536,temp-7206
40,2023-02-05 23:14:54,BP,yaohengli,b1ba527a-a5a8-11ed-a6a1-78ac4409ff3c,467,480,ilselansink,467,yaohengli
41,2023-02-08 04:26:58,BP,yaohengli,976cc037-a767-11ed-a6a1-78ac4409ff3c,460,569,checkeroomate,460,yaohengli
42,2023-02-08 04:40:45,BP,yaohengli,de2d47b8-a768-11ed-a6a1-78ac4409ff3c,470,503,KimCheuSin,470,yaohengli
43,2023-02-09 03:11:41,BP,yaohengli,a0acd94c-a822-11ed-8508-78ac4409ff3c,481,481,yaohengli,546,Pokiemans
44,2023-02-10 04:37:03,BP,yaohengli,3746d57b-a8fb-11ed-8508-78ac4409ff3c,474,474,yaohengli,560,Odonnells0
45,2023-02-10 04:48:40,BP,yaohengli,a0bed84e-a8fc-11ed-8508-78ac4409ff3c,465,470,PogBoiiiii,465,yaohengli
46,2023-02-10 04:59:54,BP,yaohengli,3b9e8f48-a8fe-11ed-8508-78ac4409ff3c,465,465,yaohengli,469,Gravitist
47,2023-02-11 02:38:08,BP,yaohengli,48ad67d7-a9b2-11ed-880b-78ac4409ff3c,473,473,yaohengli,462,neilsony13
48,2023-02-11 17:15:37,BP,yaohengli,98b9d862-aa2d-11ed-880b-78ac4409ff3c,481,480,augustinewz,481,yaohengli
49,2023-02-12 00:57:40,BP,yaohengli,1ad5bc33-aa6f-11ed-880b-78ac4409ff3c,487,404,Vyngudot,487,yaohengli
50,2023-02-12 01:10:36,BP,yaohengli,fd3f0c80-aa70-11ed-880b-78ac4409ff3c,476,476,yaohengli,360,slippy606
51,2023-02-12 01:38:49,BP,yaohengli,bdc5e497-aa72-11ed-880b-78ac4409ff3c,483,483,yaohengli,421,jacobekwe
52,2023-02-14 02:23:42,BP,yaohengli,66e40dfa-ac0c-11ed-880b-78ac4409ff3c,476,520,FrankNau,476,yaohengli
53,2023-02-14 02:28:28,BP,yaohengli,a8f39a7b-ac0e-11ed-880b-78ac4409ff3c,485,485,yaohengli,515,BaZZZinGaaas
54,2023-02-15 18:22:46,BP,yaohengli,84a442a1-ad5b-11ed-880b-78ac4409ff3c,486,486,yaohengli,512,sigbjorn903
55,2023-02-18 17:27:41,BP,yaohengli,757bef68-afae-11ed-ba01-78ac4409ff3c,481,663,Oscarzhang818,481,yaohengli
56,2023-02-18 17:38:01,BP,yaohengli,9006f37a-afb1-11ed-ba01-78ac4409ff3c,481,460,orwiz,481,yaohengli
57,2023-02-18 17:49:52,BP,yaohengli,05f5e05d-afb3-11ed-ba01-78ac4409ff3c,489,489,yaohengli,452,orwiz
58,2023-02-19 04:40:55,BP,yaohengli,fbe36e00-b00e-11ed-ba01-78ac4409ff3c,497,497,yaohengli,468,goshthebot
59,2023-02-19 05:02:11,BP,yaohengli,b38885cf-b00f-11ed-ba01-78ac4409ff3c,507,563,RIZZnut120,507,yaohengli
60,2023-02-19 18:59:54,BP,yaohengli,c7459b14-b085-11ed-ba01-78ac4409ff3c,517,584,AronSBig,517,yaohengli
61,2023-02-19 21:10:50,BP,yaohengli,275813a4-b096-11ed-ba01-78ac4409ff3c,510,575,NoahsClarke,510,yaohengli
62,2023-02-19 22:18:59,BP,yaohengli,3b247963-b0a2-11ed-ba01-78ac4409ff3c,510,510,yaohengli,510,Jackiebeans515
63,2023-02-19 22:29:13,BP,yaohengli,72782e53-b0a3-11ed-ba01-78ac4409ff3c,501,495,jpruett13,501,yaohengli
64,2023-02-19 22:36:39,BP,yaohengli,e7c55e50-b0a4-11ed-ba01-78ac4409ff3c,510,510,yaohengli,533,fweundin
65,2023-02-19 22:51:49,BP,yaohengli,153b7033-b0a6-11ed-ba01-78ac4409ff3c,519,519,yaohengli,565,Adnanchatila2
66,2023-02-20 18:22:19,BP,yaohengli,89d1d5c2-b14a-11ed-ba01-78ac4409ff3c,527,527,yaohengli,499,semperfi0
67,2023-02-20 18:36:24,BP,yaohengli,be190e2d-b14b-11ed-ba01-78ac4409ff3c,519,550,hurryup2020,519,yaohengli
68,2023-02-20 18:41:31,BP,yaohengli,88eced14-b14d-11ed-ba01-78ac4409ff3c,512,565,macolinder,512,yaohengli
69,2023-02-22 05:37:07,BP,yaohengli,516d39ad-b26f-11ed-ba01-78ac4409ff3c,523,523,yaohengli,621,anbings
0,2022-12-03 03:23:46,BP,Wallacewang1214,73269339-72b8-11ed-a69d-78ac4409ff3c,284,284,wallacewang1214,362,Daniel7Andrade
1,2023-01-07 17:20:34,BP,Wallacewang1214,9bbd8a7c-8ead-11ed-b9f6-78ac4409ff3c,264,427,yaohengli,264,wallacewang1214
2,2023-01-07 17:47:06,BP,Wallacewang1214,b933e3d7-8eaf-11ed-b9f6-78ac4409ff3c,270,270,wallacewang1214,341,mbark96x
3,2023-01-14 17:15:38,BP,Wallacewang1214,572560f1-942d-11ed-90fb-78ac4409ff3c,319,319,wallacewang1214,630,AliceCLi
4,2023-01-28 17:22:15,BP,Wallacewang1214,f68ffec9-9f2d-11ed-ab9a-78ac4409ff3c,291,332,yumitang,291,wallacewang1214
5,2023-01-28 17:32:52,BP,Wallacewang1214,5d113a35-9f30-11ed-ab9a-78ac4409ff3c,316,272,numaanzzz,316,wallacewang1214
6,2023-02-10 01:37:14,BP,Wallacewang1214,7e827ed9-a8e2-11ed-8508-78ac4409ff3c,345,358,james2945,345,wallacewang1214
7,2023-02-11 17:13:27,BP,Wallacewang1214,495a3781-aa2e-11ed-880b-78ac4409ff3c,362,362,wallacewang1214,234,taionemm
8,2023-02-13 17:32:44,BP,Wallacewang1214,4a640f85-abc2-11ed-880b-78ac4409ff3c,381,381,wallacewang1214,306,romanmcc03
9,2023-02-13 17:55:43,BP,Wallacewang1214,9ad7d8b3-abc4-11ed-880b-78ac4409ff3c,360,387,teunvanzoggel,360,wallacewang1214
10,2023-02-16 22:49:28,BP,Wallacewang1214,33c7efeb-ae49-11ed-880b-78ac4409ff3c,380,380,wallacewang1214,347,zPurP
11,2023-02-16 23:15:33,BP,Wallacewang1214,34ecd926-ae4f-11ed-880b-78ac4409ff3c,362,402,madscientist123456789,362,wallacewang1214
12,2023-02-16 23:22:23,BP,Wallacewang1214,d45f2cef-ae4f-11ed-880b-78ac4409ff3c,380,344,Hanifruzaini,380,wallacewang1214
13,2023-02-16 23:38:46,BP,Wallacewang1214,d2c7f665-ae50-11ed-880b-78ac4409ff3c,389,389,wallacewang1214,195,demeon04
14,2023-02-16 23:40:39,BP,Wallacewang1214,47deb688-ae53-11ed-880b-78ac4409ff3c,377,377,wallacewang1214,493,LeGeneral001
15,2023-02-17 00:25:06,BP,Wallacewang1214,b0caa901-ae58-11ed-880b-78ac4409ff3c,390,390,wallacewang1214,311,MaGert37
16,2023-02-17 00:32:16,BP,Wallacewang1214,9d0e0f03-ae59-11ed-880b-78ac4409ff3c,374,384,LovernTips,374,wallacewang1214
17,2023-02-18 14:33:03,BP,Wallacewang1214,9575215a-af96-11ed-ba01-78ac4409ff3c,392,435,meruniatko,392,wallacewang1214
18,2023-02-18 14:39:11,BP,Wallacewang1214,301590b5-af99-11ed-ba01-78ac4409ff3c,379,379,wallacewang1214,422,smiskam
19,2023-02-18 14:47:07,BP,Wallacewang1214,143ab71f-af9a-11ed-ba01-78ac4409ff3c,388,259,Moohy78,388,wallacewang1214
20,2023-02-18 15:30:03,BP,Wallacewang1214,c2bd903f-af9e-11ed-ba01-78ac4409ff3c,402,402,wallacewang1214,403,josecollons
21,2023-02-18 15:44:22,BP,Wallacewang1214,234e41a0-afa1-11ed-ba01-78ac4409ff3c,415,415,wallacewang1214,394,Nishi805
